so_number,product_code,quantity,unit_price,line_total,order_date,customer_code,customer_name,province_name,product_name,color,line_name,group_code,group_name,fiscal_year,fiscal_month
BH26.0482,000216003005000,10.0,1544444.0,15444440.0,2026-01-31,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,,,,,,2026,1
BH26.0482,000336002001000,10.0,1391666.0,13916660.0,2026-01-31,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,,,,,,2026,1
BH26.0482,000336002022000,10.0,1391666.0,13916660.0,2026-01-31,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,,,,,,2026,1
BH26.0482,000336002004000,5.0,1391666.0,6958330.0,2026-01-31,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,,,,,,2026,1
BH26.0483,1040010000080000,1.0,1935185.0,1935185.0,2026-02-01,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0484,000214004000000,7.0,2361111.0,16527777.0,2026-02-02,KH-00589,DOANH NGHIỆP TW KHẢI HOÀN,Hà Nội,,,,,,2026,2
BH26.0485,000217002001000,1.0,2268519.0,2268519.0,2026-02-02,KH-00590,CÔNG TY TNHH TOÀN THẮNG,Thanh Hóa,,,,,,2026,2
BH26.0486,000413002001000,1.0,4157407.0,4157407.0,2026-02-03,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0487,1010030010130000,1.0,9157407.41,9157407.0,2026-02-03,KH-00591,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Hà Nội,,,,,,2026,2
BH26.0488,000225002023000,6.0,2490740.7,14944444.0,2026-02-03,KH-00592,CỬA HÀNG XE ĐẠP SÁN LẠP,TP Đà Nẵng,,,,,,2026,2
BH26.0489,000333002008000,1.0,3518519.0,3518519.0,2026-02-03,KH-00361,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,,,,,,2026,2
BH26.0490,1060010000200000,1.0,1935185.0,1935185.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0491,000419002015000,1.0,4240741.0,4240741.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0491,000407002010000,1.0,4240741.0,4240741.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0492,000331002001000,1.0,1799444.0,1799444.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000331002008000,2.0,1799444.0,3598888.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000224002023000,2.0,1555000.0,3110000.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,1000210020090000,3.0,882777.0,2648331.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000131002019002,2.0,1169907.0,2339814.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000132002003001,2.0,1310555.0,2621110.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,1000240020090000,1.0,943888.0,943888.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,1000270020220000,2.0,943888.0,1887776.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,100029005090000,1.0,2960555.0,2960555.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,100029005220000,1.0,2960555.0,2960555.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,100029005010000,1.0,2960555.0,2960555.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000331002001000,1.0,1799444.0,1799444.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000335002001000,2.0,2105000.0,4210000.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000335002004000,2.0,2105000.0,4210000.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000333002008000,2.0,2294444.0,4588888.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000224002015000,2.0,1555000.0,3110000.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000225002023000,3.0,1616111.0,4848333.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000225002002000,3.0,1616111.0,4848333.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000230002002000,2.0,1799444.0,3598888.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000230002023000,3.0,1799444.0,5398332.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000131002004005,2.0,1169907.0,2339814.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,1000240020090000,2.0,943888.0,1887776.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,1000260020220000,5.0,882777.0,4413885.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000217002001000,5.0,1469444.0,7347220.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000337002022000,1.0,1622222.0,1622222.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0492,000337002001000,1.0,1622222.0,1622222.0,2026-02-04,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2026,2
BH26.0493,000226003023000,1.0,2592593.0,2592593.0,2026-02-04,KH-00593,CÔNG TY CỔ PHẦN NGỌC ANH,Hà Nội,,,,,,2026,2
BH26.0494,000214004000000,4.0,1530555.0,6122220.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000224002004000,7.0,1555000.0,10885000.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000224002002000,2.0,1555000.0,3110000.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000224002023000,2.0,1555000.0,3110000.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000224002015000,2.0,1555000.0,3110000.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000224002026000,2.0,1555000.0,3110000.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000225002025000,2.0,1616111.0,3232222.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000225002015000,2.0,1616111.0,3232222.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000225002023000,3.0,1616111.0,4848333.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000225002002000,3.0,1616111.0,4848333.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0494,000219002012000,2.0,1744444.0,3488888.0,2026-02-04,KH-00147,CÔNG TY TNHH PHÚ THỊNH,Hà Nội,,,,,,2026,2
BH26.0495,000333002022002,11.0,3166666.6,34833333.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0495,000333002008000,7.0,3166666.6,22166666.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0495,000231002023000,5.0,3000000.0,15000000.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0495,000231002002000,3.0,3000000.0,9000000.0,2026-02-04,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2026,2
BH26.0496,1000230020090000,5.0,882777.0,4413885.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000260020220000,5.0,882777.0,4413885.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000270020220000,5.0,943888.0,4719440.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000216003001000,5.0,1530555.0,7652775.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000216003008000,5.0,1530555.0,7652775.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000217003001000,5.0,1591666.0,7958330.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000217003008000,5.0,1591666.0,7958330.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000224002023000,5.0,1555000.0,7775000.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000224002026000,3.0,1555000.0,4665000.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000224002004000,2.0,1555000.0,3110000.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000224002009000,5.0,1555000.0,7775000.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000224002024000,1.0,1555000.0,1555000.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000225002023000,5.0,1616111.0,8080555.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000225002025000,3.0,1616111.0,4848333.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000225002004000,2.0,1616111.0,3232222.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000225002009000,5.0,1616111.0,8080555.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000401002016000,1.0,1530555.0,1530555.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000230020090000,6.0,882777.0,5296662.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000240020220000,10.0,943888.0,9438880.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000260020220000,10.0,882777.0,8827770.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000270020150000,5.0,943888.0,4719440.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000270020220000,5.0,943888.0,4719440.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,1000250020220000,5.0,943888.0,4719440.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000125002023000,5.0,1310555.0,6552775.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000122002024000,5.0,1310555.0,6552775.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0496,000132002022001,10.0,1310555.0,13105550.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0497,1000220020220000,2.0,943888.0,1887776.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0497,1000260020220000,3.0,882777.0,2648331.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0497,1000270020150000,8.0,943888.0,7551104.0,2026-02-04,KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,,,,,,2026,2
BH26.0498,1000260020220000,2.0,882777.0,1765554.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,1000270020220000,2.0,943888.0,1887776.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000125002013000,2.0,1310555.0,2621110.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000232003008000,2.0,2233333.0,4466666.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000208002023000,1.0,1408333.0,1408333.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000207004000000,1.0,1530555.0,1530555.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000219002012000,3.0,1744444.0,5233332.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000225002002000,2.0,1616111.0,3232222.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000225002015000,2.0,1616111.0,3232222.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000333002008000,2.0,2294444.0,4588888.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000333002022002,2.0,2294444.0,4588888.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000226003023000,2.0,1683333.0,3366666.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000214004000000,2.0,1530555.0,3061110.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0498,000103002009000,4.0,1262037.0,5048148.0,2026-02-04,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2026,2
BH26.0499,000104002009000,1.0,500000.0,500000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000104002020000,1.0,500000.0,500000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000105002004000,1.0,470000.0,470000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000105002013000,2.0,470000.0,940000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000122002009001,4.0,1050000.0,4200000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000122002022000,4.0,1050000.0,4200000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000122002024000,4.0,1050000.0,4200000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000125002002000,10.0,1050000.0,10500000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000125002009000,36.0,1050000.0,37800000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000125002013000,9.0,1050000.0,9450000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000125002023000,8.0,1050000.0,8400000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000131002001002,7.0,1150000.0,8050000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000131002004005,5.0,1150000.0,5750000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000131002008001,4.0,1150000.0,4600000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000207004000000,1.0,1250000.0,1250000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000209002003000,2.0,1150000.0,2300000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000214004000000,7.0,1250000.0,8750000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000217002001000,5.0,1150000.0,5750000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000217002007000,1.0,1150000.0,1150000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000219002012000,4.0,1400000.0,5600000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000219002022000,2.0,1400000.0,2800000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000224002002000,2.0,1130000.0,2260000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000224002004000,1.0,1130000.0,1130000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000224002009000,2.0,1130000.0,2260000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000224002023000,9.0,1130000.0,10170000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000224002026000,3.0,1130000.0,3390000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000225002023000,4.0,1200000.0,4800000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000225002024000,2.0,1200000.0,2400000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000226003002000,7.0,1200000.0,8400000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000226003014000,11.0,1200000.0,13200000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000226003015000,5.0,1200000.0,6000000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000226003023000,20.0,1200000.0,24000000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000230002009000,7.0,1280000.0,8960000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000230002013000,3.0,1280000.0,3840000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000230002014000,5.0,1280000.0,6400000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000230002023000,9.0,1280000.0,11520000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000333002008000,36.0,1500000.0,54000000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000333002022002,24.0,1500000.0,36000000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000334002001000,1.0,1210000.0,1210000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000335002013000,1.0,1350000.0,1350000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000336002001000,19.0,1100000.0,20900000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000337002001000,6.0,1230000.0,7380000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,000337002008000,5.0,1230000.0,6150000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000220020090000,3.0,500000.0,1500000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000230020090000,2.0,470000.0,940000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000240020090000,3.0,500000.0,1500000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000240020220000,5.0,500000.0,2500000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,100029005090000,1.0,1600000.0,1600000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,100029005220000,1.0,1600000.0,1600000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000320050010000,1.0,2150000.0,2150000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000320050020000,5.0,2150000.0,10750000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000400050010000,2.0,2150000.0,4300000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1000400050200000,1.0,2150000.0,2150000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1010030010130000,1.0,2850000.0,2850000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0499,1030010000080000,2.0,500000.0,1000000.0,2026-02-04,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,,,,,,2026,2
BH26.0500,1040010000080000,2.0,1326851.0,2653702.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,1060010000200000,2.0,1326851.0,2653702.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000224002023000,3.0,1555000.0,4665000.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000125002023000,2.0,1310555.0,2621110.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000125002013000,2.0,1310555.0,2621110.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,1000240020090000,5.0,943888.0,4719440.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000230002013000,2.0,1799444.0,3598888.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000225002023000,2.0,1616111.0,3232222.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000225002015000,2.0,1616111.0,3232222.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000209002025000,1.0,1469444.0,1469444.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0500,000207004000000,2.0,1530555.0,3061110.0,2026-02-04,KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Tuyên Quang,,,,,,2026,2
BH26.0501,000102002009000,2.0,1132407.0,2264814.0,2026-02-04,KH-00506,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2026,2
BH26.0501,000333002022002,2.0,2294444.0,4588888.0,2026-02-04,KH-00506,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2026,2
BH26.0501,000103002009000,2.0,1262037.0,2524074.0,2026-02-04,KH-00506,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2026,2
